m,p,lambda,fam,T,Z,ratio,mu,dictatorship,maximal
4,0.333333333333,0.5,95,-0,3,0.888888888889,0.592592592593,0,"[(1, 2), (2, 3)]"
4,0.333333333333,0.5,63,-0,3,0.888888888889,0.592592592593,0,"[(1, 2), (1, 3)]"
4,0.333333333333,0.5,127,-0,3.25,0.962962962963,0.641975308642,0,"[(1, 2), (1, 3), (2, 3)]"
4,0.333333333333,0.5,255,-0,3.375,1,0.666666666667,1,"[(1, 2, 3)]"
5,0.25,0.333333333333,0,0,0,0,0,0,"[]"
5,0.25,0.333333333333,1,-0,1,0.31640625,0.2373046875,0,"[()]"
5,0.25,0.333333333333,65537,-0,1.33333333333,0.421875,0.31640625,0,"[(5,)]"
5,0.25,0.333333333333,257,-0,1.33333333333,0.421875,0.31640625,0,"[(4,)]"
5,0.25,0.333333333333,65793,-0,1.66666666667,0.52734375,0.3955078125,0,"[(4,), (5,)]"
5,0.25,0.333333333333,16843009,-0,1.77777777778,0.5625,0.421875,0,"[(4, 5)]"
5,0.25,0.333333333333,17,-0,1.33333333333,0.421875,0.31640625,0,"[(3,)]"
5,0.25,0.333333333333,65553,-0,1.66666666667,0.52734375,0.3955078125,0,"[(3,), (5,)]"
5,0.25,0.333333333333,1114129,-0,1.77777777778,0.5625,0.421875,0,"[(3, 5)]"
5,0.25,0.333333333333,273,-0,1.66666666667,0.52734375,0.3955078125,0,"[(3,), (4,)]"
5,0.25,0.333333333333,65809,-0,2,0.6328125,0.474609375,0,"[(3,), (4,), (5,)]"
5,0.25,0.333333333333,16843025,-0,2.11111111111,0.66796875,0.5009765625,0,"[(3,), (4, 5)]"
5,0.25,0.333333333333,1114385,-0,2.11111111111,0.66796875,0.5009765625,0,"[(4,), (3, 5)]"
5,0.25,0.333333333333,17891601,-0,2.22222222222,0.703125,0.52734375,0,"[(3, 5), (4, 5)]"
5,0.25,0.333333333333,4369,-0,1.77777777778,0.5625,0.421875,0,"[(3, 4)]"
5,0.25,0.333333333333,69905,-0,2.11111111111,0.66796875,0.5009765625,0,"[(3, 4), (5,)]"
5,0.25,0.333333333333,16847121,-0,2.22222222222,0.703125,0.52734375,0,"[(3, 4), (4, 5)]"
5,0.25,0.333333333333,1118481,-0,2.22222222222,0.703125,0.52734375,0,"[(3, 4), (3, 5)]"
5,0.25,0.333333333333,17895697,-0,2.33333333333,0.73828125,0.5537109375,0,"[(3, 4), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286331153,-0,2.37037037037,0.75,0.5625,0,"[(3, 4, 5)]"
5,0.25,0.333333333333,5,-0,1.33333333333,0.421875,0.31640625,0,"[(2,)]"
5,0.25,0.333333333333,65541,-0,1.66666666667,0.52734375,0.3955078125,0,"[(2,), (5,)]"
5,0.25,0.333333333333,327685,-0,1.77777777778,0.5625,0.421875,0,"[(2, 5)]"
5,0.25,0.333333333333,261,-0,1.66666666667,0.52734375,0.3955078125,0,"[(2,), (4,)]"
5,0.25,0.333333333333,65797,-0,2,0.6328125,0.474609375,0,"[(2,), (4,), (5,)]"
5,0.25,0.333333333333,16843013,-0,2.11111111111,0.66796875,0.5009765625,0,"[(2,), (4, 5)]"
5,0.25,0.333333333333,327941,-0,2.11111111111,0.66796875,0.5009765625,0,"[(4,), (2, 5)]"
5,0.25,0.333333333333,17105157,-0,2.22222222222,0.703125,0.52734375,0,"[(2, 5), (4, 5)]"
5,0.25,0.333333333333,1285,-0,1.77777777778,0.5625,0.421875,0,"[(2, 4)]"
5,0.25,0.333333333333,66821,-0,2.11111111111,0.66796875,0.5009765625,0,"[(2, 4), (5,)]"
5,0.25,0.333333333333,16844037,-0,2.22222222222,0.703125,0.52734375,0,"[(2, 4), (4, 5)]"
5,0.25,0.333333333333,328965,-0,2.22222222222,0.703125,0.52734375,0,"[(2, 4), (2, 5)]"
5,0.25,0.333333333333,17106181,-0,2.33333333333,0.73828125,0.5537109375,0,"[(2, 4), (2, 5), (4, 5)]"
5,0.25,0.333333333333,84215045,-0,2.37037037037,0.75,0.5625,0,"[(2, 4, 5)]"
5,0.25,0.333333333333,21,-0,1.66666666667,0.52734375,0.3955078125,0,"[(2,), (3,)]"
5,0.25,0.333333333333,65557,-0,2,0.6328125,0.474609375,0,"[(2,), (3,), (5,)]"
5,0.25,0.333333333333,1114133,-0,2.11111111111,0.66796875,0.5009765625,0,"[(2,), (3, 5)]"
5,0.25,0.333333333333,327701,-0,2.11111111111,0.66796875,0.5009765625,0,"[(3,), (2, 5)]"
5,0.25,0.333333333333,1376277,-0,2.22222222222,0.703125,0.52734375,0,"[(2, 5), (3, 5)]"
5,0.25,0.333333333333,277,-0,2,0.6328125,0.474609375,0,"[(2,), (3,), (4,)]"
5,0.25,0.333333333333,65813,-0,2.33333333333,0.73828125,0.5537109375,0,"[(2,), (3,), (4,), (5,)]"
5,0.25,0.333333333333,16843029,-0,2.44444444444,0.7734375,0.580078125,0,"[(2,), (3,), (4, 5)]"
5,0.25,0.333333333333,1114389,-0,2.44444444444,0.7734375,0.580078125,0,"[(2,), (4,), (3, 5)]"
5,0.25,0.333333333333,17891605,-0,2.55555555556,0.80859375,0.6064453125,0,"[(2,), (3, 5), (4, 5)]"
5,0.25,0.333333333333,327957,-0,2.44444444444,0.7734375,0.580078125,0,"[(3,), (4,), (2, 5)]"
5,0.25,0.333333333333,17105173,-0,2.55555555556,0.80859375,0.6064453125,0,"[(3,), (2, 5), (4, 5)]"
5,0.25,0.333333333333,1376533,-0,2.55555555556,0.80859375,0.6064453125,0,"[(4,), (2, 5), (3, 5)]"
5,0.25,0.333333333333,18153749,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 5), (3, 5), (4, 5)]"
5,0.25,0.333333333333,4373,-0,2.11111111111,0.66796875,0.5009765625,0,"[(2,), (3, 4)]"
5,0.25,0.333333333333,69909,-0,2.44444444444,0.7734375,0.580078125,0,"[(2,), (3, 4), (5,)]"
5,0.25,0.333333333333,16847125,-0,2.55555555556,0.80859375,0.6064453125,0,"[(2,), (3, 4), (4, 5)]"
5,0.25,0.333333333333,1118485,-0,2.55555555556,0.80859375,0.6064453125,0,"[(2,), (3, 4), (3, 5)]"
5,0.25,0.333333333333,17895701,-0,2.66666666667,0.84375,0.6328125,0,"[(2,), (3, 4), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286331157,-0,2.7037037037,0.85546875,0.6416015625,0,"[(2,), (3, 4, 5)]"
5,0.25,0.333333333333,332053,-0,2.55555555556,0.80859375,0.6064453125,0,"[(3, 4), (2, 5)]"
5,0.25,0.333333333333,17109269,-0,2.66666666667,0.84375,0.6328125,0,"[(3, 4), (2, 5), (4, 5)]"
5,0.25,0.333333333333,1380629,-0,2.66666666667,0.84375,0.6328125,0,"[(3, 4), (2, 5), (3, 5)]"
5,0.25,0.333333333333,18157845,-0,2.77777777778,0.87890625,0.6591796875,0,"[(3, 4), (2, 5), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286593301,-0,2.81481481481,0.890625,0.66796875,0,"[(2, 5), (3, 4, 5)]"
5,0.25,0.333333333333,1301,-0,2.11111111111,0.66796875,0.5009765625,0,"[(3,), (2, 4)]"
5,0.25,0.333333333333,66837,-0,2.44444444444,0.7734375,0.580078125,0,"[(3,), (2, 4), (5,)]"
5,0.25,0.333333333333,16844053,-0,2.55555555556,0.80859375,0.6064453125,0,"[(3,), (2, 4), (4, 5)]"
5,0.25,0.333333333333,1115413,-0,2.55555555556,0.80859375,0.6064453125,0,"[(2, 4), (3, 5)]"
5,0.25,0.333333333333,17892629,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 4), (3, 5), (4, 5)]"
5,0.25,0.333333333333,328981,-0,2.55555555556,0.80859375,0.6064453125,0,"[(3,), (2, 4), (2, 5)]"
5,0.25,0.333333333333,17106197,-0,2.66666666667,0.84375,0.6328125,0,"[(3,), (2, 4), (2, 5), (4, 5)]"
5,0.25,0.333333333333,84215061,-0,2.7037037037,0.85546875,0.6416015625,0,"[(3,), (2, 4, 5)]"
5,0.25,0.333333333333,1377557,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 4), (2, 5), (3, 5)]"
5,0.25,0.333333333333,18154773,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 4), (2, 5), (3, 5), (4, 5)]"
5,0.25,0.333333333333,85263637,-0,2.81481481481,0.890625,0.66796875,0,"[(3, 5), (2, 4, 5)]"
5,0.25,0.333333333333,5397,-0,2.22222222222,0.703125,0.52734375,0,"[(2, 4), (3, 4)]"
5,0.25,0.333333333333,70933,-0,2.55555555556,0.80859375,0.6064453125,0,"[(2, 4), (3, 4), (5,)]"
5,0.25,0.333333333333,16848149,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 4), (3, 4), (4, 5)]"
5,0.25,0.333333333333,1119509,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 4), (3, 4), (3, 5)]"
5,0.25,0.333333333333,17896725,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 4), (3, 4), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286332181,-0,2.81481481481,0.890625,0.66796875,0,"[(2, 4), (3, 4, 5)]"
5,0.25,0.333333333333,333077,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 4), (3, 4), (2, 5)]"
5,0.25,0.333333333333,17110293,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 4), (3, 4), (2, 5), (4, 5)]"
5,0.25,0.333333333333,84219157,-0,2.81481481481,0.890625,0.66796875,0,"[(3, 4), (2, 4, 5)]"
5,0.25,0.333333333333,1381653,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 4), (3, 4), (2, 5), (3, 5)]"
5,0.25,0.333333333333,18158869,-0,2.88888888889,0.9140625,0.685546875,0,"[(2, 4), (3, 4), (2, 5), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286594325,-0,2.92592592593,0.92578125,0.6943359375,0,"[(2, 4), (2, 5), (3, 4, 5)]"
5,0.25,0.333333333333,85267733,-0,2.92592592593,0.92578125,0.6943359375,0,"[(3, 4), (3, 5), (2, 4, 5)]"
5,0.25,0.333333333333,353703189,-0,2.96296296296,0.9375,0.703125,0,"[(2, 4, 5), (3, 4, 5)]"
5,0.25,0.333333333333,85,-0,1.77777777778,0.5625,0.421875,0,"[(2, 3)]"
5,0.25,0.333333333333,65621,-0,2.11111111111,0.66796875,0.5009765625,0,"[(2, 3), (5,)]"
5,0.25,0.333333333333,1114197,-0,2.22222222222,0.703125,0.52734375,0,"[(2, 3), (3, 5)]"
5,0.25,0.333333333333,327765,-0,2.22222222222,0.703125,0.52734375,0,"[(2, 3), (2, 5)]"
5,0.25,0.333333333333,1376341,-0,2.33333333333,0.73828125,0.5537109375,0,"[(2, 3), (2, 5), (3, 5)]"
5,0.25,0.333333333333,5570645,-0,2.37037037037,0.75,0.5625,0,"[(2, 3, 5)]"
5,0.25,0.333333333333,341,-0,2.11111111111,0.66796875,0.5009765625,0,"[(2, 3), (4,)]"
5,0.25,0.333333333333,65877,-0,2.44444444444,0.7734375,0.580078125,0,"[(2, 3), (4,), (5,)]"
5,0.25,0.333333333333,16843093,-0,2.55555555556,0.80859375,0.6064453125,0,"[(2, 3), (4, 5)]"
5,0.25,0.333333333333,1114453,-0,2.55555555556,0.80859375,0.6064453125,0,"[(2, 3), (4,), (3, 5)]"
5,0.25,0.333333333333,17891669,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 3), (3, 5), (4, 5)]"
5,0.25,0.333333333333,328021,-0,2.55555555556,0.80859375,0.6064453125,0,"[(2, 3), (4,), (2, 5)]"
5,0.25,0.333333333333,17105237,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 3), (2, 5), (4, 5)]"
5,0.25,0.333333333333,1376597,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 3), (4,), (2, 5), (3, 5)]"
5,0.25,0.333333333333,18153813,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 3), (2, 5), (3, 5), (4, 5)]"
5,0.25,0.333333333333,5570901,-0,2.7037037037,0.85546875,0.6416015625,0,"[(4,), (2, 3, 5)]"
5,0.25,0.333333333333,22348117,-0,2.81481481481,0.890625,0.66796875,0,"[(2, 3, 5), (4, 5)]"
5,0.25,0.333333333333,4437,-0,2.22222222222,0.703125,0.52734375,0,"[(2, 3), (3, 4)]"
5,0.25,0.333333333333,69973,-0,2.55555555556,0.80859375,0.6064453125,0,"[(2, 3), (3, 4), (5,)]"
5,0.25,0.333333333333,16847189,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 3), (3, 4), (4, 5)]"
5,0.25,0.333333333333,1118549,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 3), (3, 4), (3, 5)]"
5,0.25,0.333333333333,17895765,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 3), (3, 4), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286331221,-0,2.81481481481,0.890625,0.66796875,0,"[(2, 3), (3, 4, 5)]"
5,0.25,0.333333333333,332117,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 3), (3, 4), (2, 5)]"
5,0.25,0.333333333333,17109333,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 3), (3, 4), (2, 5), (4, 5)]"
5,0.25,0.333333333333,1380693,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 3), (3, 4), (2, 5), (3, 5)]"
5,0.25,0.333333333333,18157909,-0,2.88888888889,0.9140625,0.685546875,0,"[(2, 3), (3, 4), (2, 5), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286593365,-0,2.92592592593,0.92578125,0.6943359375,0,"[(2, 3), (2, 5), (3, 4, 5)]"
5,0.25,0.333333333333,5574997,-0,2.81481481481,0.890625,0.66796875,0,"[(3, 4), (2, 3, 5)]"
5,0.25,0.333333333333,22352213,-0,2.92592592593,0.92578125,0.6943359375,0,"[(3, 4), (2, 3, 5), (4, 5)]"
5,0.25,0.333333333333,290787669,-0,2.96296296296,0.9375,0.703125,0,"[(2, 3, 5), (3, 4, 5)]"
5,0.25,0.333333333333,1365,-0,2.22222222222,0.703125,0.52734375,0,"[(2, 3), (2, 4)]"
5,0.25,0.333333333333,66901,-0,2.55555555556,0.80859375,0.6064453125,0,"[(2, 3), (2, 4), (5,)]"
5,0.25,0.333333333333,16844117,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 3), (2, 4), (4, 5)]"
5,0.25,0.333333333333,1115477,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 3), (2, 4), (3, 5)]"
5,0.25,0.333333333333,17892693,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 3), (2, 4), (3, 5), (4, 5)]"
5,0.25,0.333333333333,329045,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 3), (2, 4), (2, 5)]"
5,0.25,0.333333333333,17106261,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 3), (2, 4), (2, 5), (4, 5)]"
5,0.25,0.333333333333,84215125,-0,2.81481481481,0.890625,0.66796875,0,"[(2, 3), (2, 4, 5)]"
5,0.25,0.333333333333,1377621,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 3), (2, 4), (2, 5), (3, 5)]"
5,0.25,0.333333333333,18154837,-0,2.88888888889,0.9140625,0.685546875,0,"[(2, 3), (2, 4), (2, 5), (3, 5), (4, 5)]"
5,0.25,0.333333333333,85263701,-0,2.92592592593,0.92578125,0.6943359375,0,"[(2, 3), (3, 5), (2, 4, 5)]"
5,0.25,0.333333333333,5571925,-0,2.81481481481,0.890625,0.66796875,0,"[(2, 4), (2, 3, 5)]"
5,0.25,0.333333333333,22349141,-0,2.92592592593,0.92578125,0.6943359375,0,"[(2, 4), (2, 3, 5), (4, 5)]"
5,0.25,0.333333333333,89458005,-0,2.96296296296,0.9375,0.703125,0,"[(2, 3, 5), (2, 4, 5)]"
5,0.25,0.333333333333,5461,-0,2.33333333333,0.73828125,0.5537109375,0,"[(2, 3), (2, 4), (3, 4)]"
5,0.25,0.333333333333,70997,-0,2.66666666667,0.84375,0.6328125,0,"[(2, 3), (2, 4), (3, 4), (5,)]"
5,0.25,0.333333333333,16848213,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 3), (2, 4), (3, 4), (4, 5)]"
5,0.25,0.333333333333,1119573,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 3), (2, 4), (3, 4), (3, 5)]"
5,0.25,0.333333333333,17896789,-0,2.88888888889,0.9140625,0.685546875,0,"[(2, 3), (2, 4), (3, 4), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286332245,-0,2.92592592593,0.92578125,0.6943359375,0,"[(2, 3), (2, 4), (3, 4, 5)]"
5,0.25,0.333333333333,333141,-0,2.77777777778,0.87890625,0.6591796875,0,"[(2, 3), (2, 4), (3, 4), (2, 5)]"
5,0.25,0.333333333333,17110357,-0,2.88888888889,0.9140625,0.685546875,0,"[(2, 3), (2, 4), (3, 4), (2, 5), (4, 5)]"
5,0.25,0.333333333333,84219221,-0,2.92592592593,0.92578125,0.6943359375,0,"[(2, 3), (3, 4), (2, 4, 5)]"
5,0.25,0.333333333333,1381717,-0,2.88888888889,0.9140625,0.685546875,0,"[(2, 3), (2, 4), (3, 4), (2, 5), (3, 5)]"
5,0.25,0.333333333333,18158933,-0,3,0.94921875,0.7119140625,0,"[(2, 3), (2, 4), (3, 4), (2, 5), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286594389,-0,3.03703703704,0.9609375,0.720703125,0,"[(2, 3), (2, 4), (2, 5), (3, 4, 5)]"
5,0.25,0.333333333333,85267797,-0,3.03703703704,0.9609375,0.720703125,0,"[(2, 3), (3, 4), (3, 5), (2, 4, 5)]"
5,0.25,0.333333333333,353703253,-0,3.07407407407,0.97265625,0.7294921875,0,"[(2, 3), (2, 4, 5), (3, 4, 5)]"
5,0.25,0.333333333333,5576021,-0,2.92592592593,0.92578125,0.6943359375,0,"[(2, 4), (3, 4), (2, 3, 5)]"
5,0.25,0.333333333333,22353237,-0,3.03703703704,0.9609375,0.720703125,0,"[(2, 4), (3, 4), (2, 3, 5), (4, 5)]"
5,0.25,0.333333333333,290788693,-0,3.07407407407,0.97265625,0.7294921875,0,"[(2, 4), (2, 3, 5), (3, 4, 5)]"
5,0.25,0.333333333333,89462101,-0,3.07407407407,0.97265625,0.7294921875,0,"[(3, 4), (2, 3, 5), (2, 4, 5)]"
5,0.25,0.333333333333,357897557,-0,3.11111111111,0.984375,0.73828125,0,"[(2, 3, 5), (2, 4, 5), (3, 4, 5)]"
5,0.25,0.333333333333,21845,-0,2.37037037037,0.75,0.5625,0,"[(2, 3, 4)]"
5,0.25,0.333333333333,87381,-0,2.7037037037,0.85546875,0.6416015625,0,"[(2, 3, 4), (5,)]"
5,0.25,0.333333333333,16864597,-0,2.81481481481,0.890625,0.66796875,0,"[(2, 3, 4), (4, 5)]"
5,0.25,0.333333333333,1135957,-0,2.81481481481,0.890625,0.66796875,0,"[(2, 3, 4), (3, 5)]"
5,0.25,0.333333333333,17913173,-0,2.92592592593,0.92578125,0.6943359375,0,"[(2, 3, 4), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286348629,-0,2.96296296296,0.9375,0.703125,0,"[(2, 3, 4), (3, 4, 5)]"
5,0.25,0.333333333333,349525,-0,2.81481481481,0.890625,0.66796875,0,"[(2, 3, 4), (2, 5)]"
5,0.25,0.333333333333,17126741,-0,2.92592592593,0.92578125,0.6943359375,0,"[(2, 3, 4), (2, 5), (4, 5)]"
5,0.25,0.333333333333,84235605,-0,2.96296296296,0.9375,0.703125,0,"[(2, 3, 4), (2, 4, 5)]"
5,0.25,0.333333333333,1398101,-0,2.92592592593,0.92578125,0.6943359375,0,"[(2, 3, 4), (2, 5), (3, 5)]"
5,0.25,0.333333333333,18175317,-0,3.03703703704,0.9609375,0.720703125,0,"[(2, 3, 4), (2, 5), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286610773,-0,3.07407407407,0.97265625,0.7294921875,0,"[(2, 3, 4), (2, 5), (3, 4, 5)]"
5,0.25,0.333333333333,85284181,-0,3.07407407407,0.97265625,0.7294921875,0,"[(2, 3, 4), (3, 5), (2, 4, 5)]"
5,0.25,0.333333333333,353719637,-0,3.11111111111,0.984375,0.73828125,0,"[(2, 3, 4), (2, 4, 5), (3, 4, 5)]"
5,0.25,0.333333333333,5592405,-0,2.96296296296,0.9375,0.703125,0,"[(2, 3, 4), (2, 3, 5)]"
5,0.25,0.333333333333,22369621,-0,3.07407407407,0.97265625,0.7294921875,0,"[(2, 3, 4), (2, 3, 5), (4, 5)]"
5,0.25,0.333333333333,290805077,-0,3.11111111111,0.984375,0.73828125,0,"[(2, 3, 4), (2, 3, 5), (3, 4, 5)]"
5,0.25,0.333333333333,89478485,-0,3.11111111111,0.984375,0.73828125,0,"[(2, 3, 4), (2, 3, 5), (2, 4, 5)]"
5,0.25,0.333333333333,357913941,-0,3.14814814815,0.99609375,0.7470703125,0,"[(2, 3, 4), (2, 3, 5), (2, 4, 5), (3, 4, 5)]"
5,0.25,0.333333333333,1431655765,-0,3.16049382716,1,0.75,1,"[(2, 3, 4, 5)]"
5,0.25,0.333333333333,3,-0,1.33333333333,0.421875,0.31640625,0,"[(1,)]"
5,0.25,0.333333333333,65539,-0,1.66666666667,0.52734375,0.3955078125,0,"[(1,), (5,)]"
5,0.25,0.333333333333,196611,-0,1.77777777778,0.5625,0.421875,0,"[(1, 5)]"
5,0.25,0.333333333333,259,-0,1.66666666667,0.52734375,0.3955078125,0,"[(1,), (4,)]"
5,0.25,0.333333333333,65795,-0,2,0.6328125,0.474609375,0,"[(1,), (4,), (5,)]"
5,0.25,0.333333333333,16843011,-0,2.11111111111,0.66796875,0.5009765625,0,"[(1,), (4, 5)]"
5,0.25,0.333333333333,196867,-0,2.11111111111,0.66796875,0.5009765625,0,"[(4,), (1, 5)]"
5,0.25,0.333333333333,16974083,-0,2.22222222222,0.703125,0.52734375,0,"[(1, 5), (4, 5)]"
5,0.25,0.333333333333,771,-0,1.77777777778,0.5625,0.421875,0,"[(1, 4)]"
5,0.25,0.333333333333,66307,-0,2.11111111111,0.66796875,0.5009765625,0,"[(1, 4), (5,)]"
5,0.25,0.333333333333,16843523,-0,2.22222222222,0.703125,0.52734375,0,"[(1, 4), (4, 5)]"
5,0.25,0.333333333333,197379,-0,2.22222222222,0.703125,0.52734375,0,"[(1, 4), (1, 5)]"
5,0.25,0.333333333333,16974595,-0,2.33333333333,0.73828125,0.5537109375,0,"[(1, 4), (1, 5), (4, 5)]"
5,0.25,0.333333333333,50529027,-0,2.37037037037,0.75,0.5625,0,"[(1, 4, 5)]"
5,0.25,0.333333333333,19,-0,1.66666666667,0.52734375,0.3955078125,0,"[(1,), (3,)]"
5,0.25,0.333333333333,65555,-0,2,0.6328125,0.474609375,0,"[(1,), (3,), (5,)]"
5,0.25,0.333333333333,1114131,-0,2.11111111111,0.66796875,0.5009765625,0,"[(1,), (3, 5)]"
5,0.25,0.333333333333,196627,-0,2.11111111111,0.66796875,0.5009765625,0,"[(3,), (1, 5)]"
5,0.25,0.333333333333,1245203,-0,2.22222222222,0.703125,0.52734375,0,"[(1, 5), (3, 5)]"
5,0.25,0.333333333333,275,-0,2,0.6328125,0.474609375,0,"[(1,), (3,), (4,)]"
5,0.25,0.333333333333,65811,-0,2.33333333333,0.73828125,0.5537109375,0,"[(1,), (3,), (4,), (5,)]"
5,0.25,0.333333333333,16843027,-0,2.44444444444,0.7734375,0.580078125,0,"[(1,), (3,), (4, 5)]"
5,0.25,0.333333333333,1114387,-0,2.44444444444,0.7734375,0.580078125,0,"[(1,), (4,), (3, 5)]"
5,0.25,0.333333333333,17891603,-0,2.55555555556,0.80859375,0.6064453125,0,"[(1,), (3, 5), (4, 5)]"
5,0.25,0.333333333333,196883,-0,2.44444444444,0.7734375,0.580078125,0,"[(3,), (4,), (1, 5)]"
5,0.25,0.333333333333,16974099,-0,2.55555555556,0.80859375,0.6064453125,0,"[(3,), (1, 5), (4, 5)]"
5,0.25,0.333333333333,1245459,-0,2.55555555556,0.80859375,0.6064453125,0,"[(4,), (1, 5), (3, 5)]"
5,0.25,0.333333333333,18022675,-0,2.66666666667,0.84375,0.6328125,0,"[(1, 5), (3, 5), (4, 5)]"
5,0.25,0.333333333333,4371,-0,2.11111111111,0.66796875,0.5009765625,0,"[(1,), (3, 4)]"
5,0.25,0.333333333333,69907,-0,2.44444444444,0.7734375,0.580078125,0,"[(1,), (3, 4), (5,)]"
5,0.25,0.333333333333,16847123,-0,2.55555555556,0.80859375,0.6064453125,0,"[(1,), (3, 4), (4, 5)]"
5,0.25,0.333333333333,1118483,-0,2.55555555556,0.80859375,0.6064453125,0,"[(1,), (3, 4), (3, 5)]"
5,0.25,0.333333333333,17895699,-0,2.66666666667,0.84375,0.6328125,0,"[(1,), (3, 4), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286331155,-0,2.7037037037,0.85546875,0.6416015625,0,"[(1,), (3, 4, 5)]"
5,0.25,0.333333333333,200979,-0,2.55555555556,0.80859375,0.6064453125,0,"[(3, 4), (1, 5)]"
5,0.25,0.333333333333,16978195,-0,2.66666666667,0.84375,0.6328125,0,"[(3, 4), (1, 5), (4, 5)]"
5,0.25,0.333333333333,1249555,-0,2.66666666667,0.84375,0.6328125,0,"[(3, 4), (1, 5), (3, 5)]"
5,0.25,0.333333333333,18026771,-0,2.77777777778,0.87890625,0.6591796875,0,"[(3, 4), (1, 5), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286462227,-0,2.81481481481,0.890625,0.66796875,0,"[(1, 5), (3, 4, 5)]"
5,0.25,0.333333333333,787,-0,2.11111111111,0.66796875,0.5009765625,0,"[(3,), (1, 4)]"
5,0.25,0.333333333333,66323,-0,2.44444444444,0.7734375,0.580078125,0,"[(3,), (1, 4), (5,)]"
5,0.25,0.333333333333,16843539,-0,2.55555555556,0.80859375,0.6064453125,0,"[(3,), (1, 4), (4, 5)]"
5,0.25,0.333333333333,1114899,-0,2.55555555556,0.80859375,0.6064453125,0,"[(1, 4), (3, 5)]"
5,0.25,0.333333333333,17892115,-0,2.66666666667,0.84375,0.6328125,0,"[(1, 4), (3, 5), (4, 5)]"
5,0.25,0.333333333333,197395,-0,2.55555555556,0.80859375,0.6064453125,0,"[(3,), (1, 4), (1, 5)]"
5,0.25,0.333333333333,16974611,-0,2.66666666667,0.84375,0.6328125,0,"[(3,), (1, 4), (1, 5), (4, 5)]"
5,0.25,0.333333333333,50529043,-0,2.7037037037,0.85546875,0.6416015625,0,"[(3,), (1, 4, 5)]"
5,0.25,0.333333333333,1245971,-0,2.66666666667,0.84375,0.6328125,0,"[(1, 4), (1, 5), (3, 5)]"
5,0.25,0.333333333333,18023187,-0,2.77777777778,0.87890625,0.6591796875,0,"[(1, 4), (1, 5), (3, 5), (4, 5)]"
5,0.25,0.333333333333,51577619,-0,2.81481481481,0.890625,0.66796875,0,"[(3, 5), (1, 4, 5)]"
5,0.25,0.333333333333,4883,-0,2.22222222222,0.703125,0.52734375,0,"[(1, 4), (3, 4)]"
5,0.25,0.333333333333,70419,-0,2.55555555556,0.80859375,0.6064453125,0,"[(1, 4), (3, 4), (5,)]"
5,0.25,0.333333333333,16847635,-0,2.66666666667,0.84375,0.6328125,0,"[(1, 4), (3, 4), (4, 5)]"
5,0.25,0.333333333333,1118995,-0,2.66666666667,0.84375,0.6328125,0,"[(1, 4), (3, 4), (3, 5)]"
5,0.25,0.333333333333,17896211,-0,2.77777777778,0.87890625,0.6591796875,0,"[(1, 4), (3, 4), (3, 5), (4, 5)]"
5,0.25,0.333333333333,286331667,-0,2.81481481481,0.890625,0.66796875,0,"[(1, 4), (3, 4, 5)]"
